state,rptdate,total,measure_type,measure,measure_n,measure_ina,measure_total,measure_total_not_ina,measure_pct,measure_pct_ina,state_name,claim_type,year,year_month,month,month_labs,date_school_closures,date_restaurant_closures,date_stay_in_place,notes_closures,date_min_covid,covid_color,monthly_weekly_ind,count_weeks,state_filter
NM,2020-03-07,9539,occ,bussiness_financial_operations,256,0,9539,9539,0.02683719467449418,0,New Mexico,Initial,2020,Mar 2020,3,Mar,2020-03-16,2020-03-23,2020-03-23,"March 12, 2020: The Governor announced that all New Mexico public schools will close for three weeks beginning March 16th.   March 23, 2020: The New Mexico Department of Health announced a new public health emergency order closing all non-essential businesses and further restricting mass gatherings.",2020-03-16,Before shutdowns,weekly,2,keep
NM,2020-03-14,9356,occ,bussiness_financial_operations,267,0,9356,9356,0.02853783668234288,0,New Mexico,Initial,2020,Mar 2020,3,Mar,2020-03-16,2020-03-23,2020-03-23,"March 12, 2020: The Governor announced that all New Mexico public schools will close for three weeks beginning March 16th.   March 23, 2020: The New Mexico Department of Health announced a new public health emergency order closing all non-essential businesses and further restricting mass gatherings.",2020-03-16,Before shutdowns,weekly,2,keep
NM,2020-03-21,9627,occ,bussiness_financial_operations,269,0,9627,9627,0.02794224576711333,0,New Mexico,Initial,2020,Mar 2020,3,Mar,2020-03-16,2020-03-23,2020-03-23,"March 12, 2020: The Governor announced that all New Mexico public schools will close for three weeks beginning March 16th.   March 23, 2020: The New Mexico Department of Health announced a new public health emergency order closing all non-essential businesses and further restricting mass gatherings.",2020-03-16,After shutdowns,weekly,4,keep
NM,2020-03-28,22498,occ,bussiness_financial_operations,426,0,22498,22498,0.018935016445906304,0,New Mexico,Initial,2020,Mar 2020,3,Mar,2020-03-16,2020-03-23,2020-03-23,"March 12, 2020: The Governor announced that all New Mexico public schools will close for three weeks beginning March 16th.   March 23, 2020: The New Mexico Department of Health announced a new public health emergency order closing all non-essential businesses and further restricting mass gatherings.",2020-03-16,After shutdowns,weekly,4,keep
NM,2020-04-04,39232,occ,bussiness_financial_operations,674,0,39232,39232,0.017179853181076673,0,New Mexico,Initial,2020,Apr 2020,4,Apr,2020-03-16,2020-03-23,2020-03-23,"March 12, 2020: The Governor announced that all New Mexico public schools will close for three weeks beginning March 16th.   March 23, 2020: The New Mexico Department of Health announced a new public health emergency order closing all non-essential businesses and further restricting mass gatherings.",2020-03-16,After shutdowns,weekly,4,keep
NM,2020-04-11,56641,occ,bussiness_financial_operations,918,0,56641,56641,0.016207340972087356,0,New Mexico,Initial,2020,Apr 2020,4,Apr,2020-03-16,2020-03-23,2020-03-23,"March 12, 2020: The Governor announced that all New Mexico public schools will close for three weeks beginning March 16th.   March 23, 2020: The New Mexico Department of Health announced a new public health emergency order closing all non-essential businesses and further restricting mass gatherings.",2020-03-16,After shutdowns,weekly,4,keep
ND,2020-03-07,517,occ,bussiness_financial_operations,8,3,517,514,0.01556420233463035,0.005802707930367505,North Dakota,Initial,2020,Mar 2020,3,Mar,2020-03-15,2020-03-19,2020-03-27,"March 15, 2020-The Governor ordered all K-12 schools to close from March 16-March 20 to slow the spread of COVID-19; March 19, 2020: The Governor signed an executive order directing bars and restaurants to close to on-site patrons; March 27, 2020: The Governor issued an executive order that expanded business closures as the number of confirmed cases attributed to community spread surpassed the number of travel-related or close-contact cases.",2020-03-15,Before shutdowns,weekly,2,keep
ND,2020-03-14,521,occ,bussiness_financial_operations,6,3,521,518,0.011583011583011582,0.005758157389635317,North Dakota,Initial,2020,Mar 2020,3,Mar,2020-03-15,2020-03-19,2020-03-27,"March 15, 2020-The Governor ordered all K-12 schools to close from March 16-March 20 to slow the spread of COVID-19; March 19, 2020: The Governor signed an executive order directing bars and restaurants to close to on-site patrons; March 27, 2020: The Governor issued an executive order that expanded business closures as the number of confirmed cases attributed to community spread surpassed the number of travel-related or close-contact cases.",2020-03-15,Before shutdowns,weekly,2,keep
ND,2020-03-21,5976,occ,bussiness_financial_operations,38,5,5976,5971,0.006364093116730866,8.366800535475234e-4,North Dakota,Initial,2020,Mar 2020,3,Mar,2020-03-15,2020-03-19,2020-03-27,"March 15, 2020-The Governor ordered all K-12 schools to close from March 16-March 20 to slow the spread of COVID-19; March 19, 2020: The Governor signed an executive order directing bars and restaurants to close to on-site patrons; March 27, 2020: The Governor issued an executive order that expanded business closures as the number of confirmed cases attributed to community spread surpassed the number of travel-related or close-contact cases.",2020-03-15,After shutdowns,weekly,4,keep
ND,2020-03-28,12591,occ,bussiness_financial_operations,146,3,12591,12588,0.01159834763266603,2.382654276864427e-4,North Dakota,Initial,2020,Mar 2020,3,Mar,2020-03-15,2020-03-19,2020-03-27,"March 15, 2020-The Governor ordered all K-12 schools to close from March 16-March 20 to slow the spread of COVID-19; March 19, 2020: The Governor signed an executive order directing bars and restaurants to close to on-site patrons; March 27, 2020: The Governor issued an executive order that expanded business closures as the number of confirmed cases attributed to community spread surpassed the number of travel-related or close-contact cases.",2020-03-15,After shutdowns,weekly,4,keep
ND,2020-04-04,16167,occ,bussiness_financial_operations,200,20,16167,16147,0.012386201771226853,0.0012370878950949465,North Dakota,Initial,2020,Apr 2020,4,Apr,2020-03-15,2020-03-19,2020-03-27,"March 15, 2020-The Governor ordered all K-12 schools to close from March 16-March 20 to slow the spread of COVID-19; March 19, 2020: The Governor signed an executive order directing bars and restaurants to close to on-site patrons; March 27, 2020: The Governor issued an executive order that expanded business closures as the number of confirmed cases attributed to community spread surpassed the number of travel-related or close-contact cases.",2020-03-15,After shutdowns,weekly,4,keep
ND,2020-04-11,10504,occ,bussiness_financial_operations,100,33,10504,10471,0.009550186228631458,0.0031416603198781414,North Dakota,Initial,2020,Apr 2020,4,Apr,2020-03-15,2020-03-19,2020-03-27,"March 15, 2020-The Governor ordered all K-12 schools to close from March 16-March 20 to slow the spread of COVID-19; March 19, 2020: The Governor signed an executive order directing bars and restaurants to close to on-site patrons; March 27, 2020: The Governor issued an executive order that expanded business closures as the number of confirmed cases attributed to community spread surpassed the number of travel-related or close-contact cases.",2020-03-15,After shutdowns,weekly,4,keep
OR,2020-03-07,3896,occ,bussiness_financial_operations,105,211,3896,3685,0.028493894165535955,0.05415811088295688,Oregon,Initial,2020,Mar 2020,3,Mar,2020-03-12,2020-03-17,2020-03-23,"March 12, 2020: Governor Brown announced statewide school closures for K-12 schools in Oregon from March 16th through March 31st. March 16, 2020: The Governor announced new statewide actions for the next four weeks regarding social distancing to reduce the spread of COVID-19. (Effective March 17). March 23, 2020: The Governor issued Executive Order 20-12, directing Oregonians to stay at home to the maximum extent possible, outlining new guidance for child care facilities, and expanding the list of businesses that will be temporarily closed.",2020-03-12,Before shutdowns,weekly,1,keep
OR,2020-03-14,4023,occ,bussiness_financial_operations,95,323,4023,3700,0.025675675675675677,0.08028834203330848,Oregon,Initial,2020,Mar 2020,3,Mar,2020-03-12,2020-03-17,2020-03-23,"March 12, 2020: Governor Brown announced statewide school closures for K-12 schools in Oregon from March 16th through March 31st. March 16, 2020: The Governor announced new statewide actions for the next four weeks regarding social distancing to reduce the spread of COVID-19. (Effective March 17). March 23, 2020: The Governor issued Executive Order 20-12, directing Oregonians to stay at home to the maximum extent possible, outlining new guidance for child care facilities, and expanding the list of businesses that will be temporarily closed.",2020-03-12,After shutdowns,weekly,5,keep
OR,2020-03-21,21311,occ,bussiness_financial_operations,220,3261,21311,18050,0.01218836565096953,0.15301956735957956,Oregon,Initial,2020,Mar 2020,3,Mar,2020-03-12,2020-03-17,2020-03-23,"March 12, 2020: Governor Brown announced statewide school closures for K-12 schools in Oregon from March 16th through March 31st. March 16, 2020: The Governor announced new statewide actions for the next four weeks regarding social distancing to reduce the spread of COVID-19. (Effective March 17). March 23, 2020: The Governor issued Executive Order 20-12, directing Oregonians to stay at home to the maximum extent possible, outlining new guidance for child care facilities, and expanding the list of businesses that will be temporarily closed.",2020-03-12,After shutdowns,weekly,5,keep
OR,2020-03-28,45816,occ,bussiness_financial_operations,596,5254,45816,40562,0.014693555544598393,0.1146760956870962,Oregon,Initial,2020,Mar 2020,3,Mar,2020-03-12,2020-03-17,2020-03-23,"March 12, 2020: Governor Brown announced statewide school closures for K-12 schools in Oregon from March 16th through March 31st. March 16, 2020: The Governor announced new statewide actions for the next four weeks regarding social distancing to reduce the spread of COVID-19. (Effective March 17). March 23, 2020: The Governor issued Executive Order 20-12, directing Oregonians to stay at home to the maximum extent possible, outlining new guidance for child care facilities, and expanding the list of businesses that will be temporarily closed.",2020-03-12,After shutdowns,weekly,5,keep
